holiday,weekday,summertime,temp,dew,humidity,precip,snowdepth,windspeed,cloudcover,visibility,increase_stock,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_of_week_0,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,hour_of_day_0,hour_of_day_1,hour_of_day_2,hour_of_day_3,hour_of_day_4,hour_of_day_5,hour_of_day_6,hour_of_day_7,hour_of_day_8,hour_of_day_9,hour_of_day_10,hour_of_day_11,hour_of_day_12,hour_of_day_13,hour_of_day_14,hour_of_day_15,hour_of_day_16,hour_of_day_17,hour_of_day_18,hour_of_day_19,hour_of_day_20,hour_of_day_21,hour_of_day_22,hour_of_day_23
0,1,1,0.984304932735426,0.9765807962529274,0.4218229414564492,0.0,0,0.3812785388127854,0.813,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0.6636771300448431,0.7330210772833723,0.542003807710614,0.0,0,0.5844748858447489,0.893,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,0.726457399103139,0.765807962529274,0.4856020942408376,0.0,0,0.2876712328767123,0.244,1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.4103139013452914,0.3793911007025761,0.34328891004283674,0.0,0,0.632420091324201,0.893,1.0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.4237668161434977,0.5128805620608898,0.5832936696811042,0.0,0,0.0,0.7929999999999999,0.9748427672955975,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.5426008968609866,0.7704918032786885,0.9562113279390766,0.19487944320159087,0,0.03652968036529681,1.0,0.9937106918238994,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0.6860986547085202,0.8735362997658078,0.8238933841028082,0.0,0,0.2853881278538813,1.0,0.9937106918238994,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.3094170403587444,0.40281030444964866,0.589362208472156,0.0,0,0.1894977168949772,0.0,1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.30269058295964124,0.32552693208430905,0.4356258924321751,0.0,0,0.33333333333333337,0.9009999999999999,1.0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.7331838565022422,0.9156908665105384,0.8094954783436459,0.0,0,0.10958904109589042,1.0,1.0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.2645739910313901,0.26932084309133486,0.3979057591623036,0.0,0,0.2100456621004566,0.845,1.0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0.6502242152466368,0.7540983606557378,0.6169681104236078,0.0,0,0.5479452054794521,0.7929999999999999,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0.39910313901345285,0.3278688524590163,0.27796287482151355,0.0,0,0.7077625570776256,0.253,1.0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,0.5358744394618834,0.7423887587822013,0.8883864826273203,0.11334824757643551,0,0.4497716894977169,1.0,0.8364779874213837,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,0.6995515695067265,0.8992974238875877,0.8607805806758686,0.0,0,0.28310502283105027,0.915,0.7169811320754716,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.5022421524663677,0.3536299765807962,0.18681580199904807,0.0,0,0.7077625570776256,0.466,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0.6928251121076233,0.7096018735362997,0.4447881960970965,0.0,0,0.15296803652968038,0.244,1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0.8004484304932736,0.6510538641686181,0.21394574012375053,0.0,0,0.5388127853881279,0.446,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0.6748878923766817,0.8735362997658078,0.8554259876249405,0.002734277902063137,0,0.2397260273972603,0.981,0.8176100628930817,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0.3139013452914798,0.4824355971896955,0.7936696811042361,0.321899080288342,1,0.42465753424657543,0.978,0.4025157232704403,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0.4417040358744394,0.6393442622950819,0.8720847215611613,0.033184190902311714,0,0.4794520547945206,0.9740000000000001,0.6666666666666666,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.41255605381165916,0.49648711943793905,0.56853879105188,0.0,0,0.36529680365296807,0.897,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,0.7825112107623318,0.911007025761124,0.6755116611137554,0.0,0,0.15296803652968038,0.244,1.0,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0.4417040358744394,0.4192037470725995,0.362565445026178,0.0,0,0.17808219178082194,1.0,1.0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.31165919282511206,0.2482435597189695,0.28307948595906707,0.0,0,0.2853881278538813,0.0,1.0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.21300448430493274,0.3395784543325526,0.6803902903379343,0.0,0,0.19863013698630136,0.8909999999999999,1.0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0.4708520179372197,0.27868852459016386,0.13362684435982863,0.0,0,0.12557077625570778,0.7929999999999999,1.0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.8363228699551568,0.8501170960187352,0.4497858162779628,0.0,0,0.21232876712328771,0.264,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.7847533632286995,0.8992974238875877,0.6455259400285577,0.0,0,0.2853881278538813,0.7929999999999999,1.0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0.7488789237668161,0.7962529274004684,0.5047596382674917,0.0,0,0.2876712328767123,0.9009999999999999,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,0.4663677130044842,0.65807962529274,0.853165159447882,0.002361421824509073,0,0.39497716894977175,1.0,0.679245283018868,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,0.8766816143497758,0.8477751756440282,0.3817229890528319,0.0,0,0.41780821917808225,0.29,1.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0.4910313901345291,0.6159250585480093,0.6690861494526416,0.0,0,0.408675799086758,1.0,1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0.3789237668161435,0.414519906323185,0.4679914326511185,0.0,0,0.6232876712328768,0.996,1.0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0.8026905829596411,0.9156908665105384,0.6386244645406948,0.0,0,0.3310502283105023,0.858,1.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0.9506726457399103,0.9391100702576111,0.41527843883864823,0.0,0,0.2168949771689498,0.657,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0.6188340807174888,0.6908665105386417,0.5472394098048549,0.0,0,0.0,0.244,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0.7354260089686098,0.9648711943793911,0.9377677296525464,0.0,0,0.2100456621004566,0.865,1.0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0.6995515695067265,0.9156908665105384,0.9013564969062351,0.0,0,0.37214611872146125,1.0,1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0.6255605381165918,0.8103044496487117,0.8183008091385056,0.0,0,0.36073059360730597,0.996,1.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0.3139013452914798,0.2318501170960187,0.2553545930509281,0.0,0,0.1894977168949772,0.7929999999999999,1.0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0.7757847533632287,0.6908665105386417,0.292836744407425,0.0,0,0.2853881278538813,0.47600000000000003,1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0.3789237668161435,0.40515222482435587,0.44930985245121363,0.0,0,0.4726027397260274,0.7929999999999999,1.0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0.7354260089686098,0.8969555035128804,0.7585673488814849,0.2278150633855332,0,0.4383561643835617,0.867,1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0.6614349775784754,0.8477751756440282,0.8219895287958116,0.0,0,0.19863013698630136,0.9740000000000001,1.0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0.6233183856502241,0.8337236533957844,0.8937410756782483,0.0,0,0.24200913242009134,0.446,0.9748427672955975,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.2623318385650224,0.37704918032786877,0.6499286054259875,0.0,0,0.16210045662100456,0.943,1.0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.5022421524663677,0.38407494145199056,0.22394098048548308,0.0,0,0.29223744292237447,0.845,1.0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,0.5381165919282511,0.730679156908665,0.8504283674440741,0.0,0,0.31963470319634707,0.244,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.18609865470852016,0.2857142857142857,0.6073298429319371,0.0,1,0.20547945205479454,0.7929999999999999,1.0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.7130044843049327,0.8243559718969555,0.6348167539267016,0.0,0,0.3744292237442922,0.9640000000000001,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,0.952914798206278,0.9531615925058547,0.43050928129462157,0.0,0,0.3242009132420091,0.466,1.0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0.8363228699551568,0.7377049180327868,0.27867682056163734,0.0,0,0.29680365296803657,0.7929999999999999,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0.726457399103139,0.8313817330210772,0.6244645406949071,0.0,0,0.28310502283105027,0.8390000000000001,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.8408071748878924,0.9648711943793911,0.6611137553545929,0.0,0,0.363013698630137,0.446,1.0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0.4147982062780269,0.4543325526932084,0.475130890052356,0.0,0,0.2990867579908676,0.446,1.0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0.6860986547085202,0.8103044496487117,0.6664683484055212,0.0,0,0.28310502283105027,0.484,0.9874213836477987,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0.5381165919282511,0.41217798594847765,0.21858638743455494,0.0,0,0.452054794520548,0.466,1.0,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0.3520179372197309,0.24590163934426224,0.22536887196573055,0.0,0,0.723744292237443,0.858,1.0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0.6883408071748879,0.8641686182669789,0.7936696811042361,0.002734277902063137,0,0.20547945205479454,0.889,1.0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0.3789237668161435,0.3793911007025761,0.399690623512613,0.0,0,0.4611872146118722,0.813,1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0.7130044843049327,0.6533957845433255,0.32317943836268437,0.0,0,0.226027397260274,0.8109999999999999,1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0.726457399103139,0.8313817330210772,0.6252974773917183,0.06711409395973156,0,0.5981735159817352,0.96,0.5534591194968553,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,0.3789237668161435,0.07494145199063229,0.023798191337458374,0.0,0,0.17579908675799089,0.7929999999999999,1.0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0.6636771300448431,0.8313817330210772,0.7737981913374583,0.0,0,0.2397260273972603,0.622,1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.08520179372197309,0.1428571428571428,0.4992860542598762,0.0,0,0.2762557077625571,0.0,1.0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.6860986547085202,0.8852459016393441,0.8547120418848169,0.0,0,0.24200913242009134,0.244,1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0.25112107623318386,0.45667447306791564,0.920514040932889,0.033184190902311714,0,0.24200913242009134,1.0,0.11949685534591194,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0.9618834080717488,0.9250585480093676,0.3773203236554022,0.0,0,0.452054794520548,0.513,1.0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0.9596412556053813,0.8735362997658078,0.3084245597334603,0.0,0,0.27397260273972607,0.446,1.0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,0.553811659192825,0.5620608899297423,0.4252736792003808,0.0,0,0.5205479452054795,0.244,1.0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,0.4910313901345291,0.40515222482435587,0.26642075202284626,0.0,0,0.4109589041095891,0.49,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,0.726457399103139,0.613583138173302,0.2509519276534983,0.0,0,0.3744292237442922,0.258,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,0.7242152466367712,0.901639344262295,0.7922417896239886,0.2755406413124534,0,0.22374429223744297,0.9209999999999999,0.6477987421383649,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0.5426008968609866,0.5971896955503513,0.5140409328891004,0.0,0,0.3242009132420091,0.244,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0.7152466367713004,0.6533957845433255,0.31889576392194185,0.0,0,1.0,0.29,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.2645739910313901,0.3817330210772833,0.6508805330794859,0.037285607755406416,1,0.24429223744292236,1.0,1.0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.4103139013452914,0.5456674473067915,0.6963350785340314,0.0,0,0.36757990867579915,0.982,1.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0.2892376681614349,0.47072599531615916,0.8406711089957163,0.0,0,0.2031963470319635,0.244,1.0,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,0.46412556053811654,0.5620608899297423,0.6048310328415041,0.0,0,0.7442922374429225,0.987,1.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
